,,,,,value,value,value,value,value,value,value,value
,,,,,count,mean,std,min,25%,50%,75%,max
date,id_station,id_parameter,hour,unit,,,,,,,,
2021-01-03,CAM,PMCO,18,2,0.0,,,,,,,
2021-01-03,CAM,SO2,0,1,3.0,1.7333333333333334,0.3055050463303894,1.4,1.6,1.8,1.9,2.0
2021-01-03,CAM,SO2,6,1,3.0,1.611111111111111,0.3469443332443555,1.3333333333333333,1.4166666666666665,1.5,1.75,2.0
2021-01-03,CAM,SO2,12,1,3.0,0.888888888888889,0.34694433324435553,0.5,0.75,1.0,1.0833333333333335,1.1666666666666667
2021-01-03,CAM,SO2,18,1,3.0,1.5,0.5,1.0,1.25,1.5,1.75,2.0
2021-01-03,CCA,CO,0,15,3.0,0.4366666666666667,0.1619670748434179,0.25,0.385,0.52,0.53,0.54
2021-01-03,CCA,CO,6,15,3.0,0.4166666666666667,0.01666666666666669,0.3999999999999999,0.4083333333333333,0.4166666666666667,0.425,0.4333333333333333
2021-01-03,CCA,CO,12,15,3.0,0.21111111111111103,0.17105338131489614,0.0666666666666666,0.1166666666666666,0.1666666666666666,0.28333333333333327,0.3999999999999999
2021-01-03,CCA,CO,18,15,3.0,0.35555555555555546,0.16859989894992794,0.25,0.2583333333333333,0.2666666666666666,0.40833333333333327,0.5499999999999999
2021-01-03,CCA,NO,0,1,3.0,1.5999999999999999,0.529150262212918,1.0,1.4,1.8,1.9,2.0
2021-01-03,CCA,NO,6,1,3.0,8.611111111111112,4.504113346379844,4.0,6.416666666666667,8.833333333333334,10.916666666666668,13.0
2021-01-03,CCA,NO,12,1,3.0,2.388888888888889,1.8358568490953673,1.1666666666666667,1.3333333333333335,1.5,3.0,4.5
2021-01-03,CCA,NO,18,1,3.0,1.277777777777778,0.6735753140545634,0.6666666666666666,0.9166666666666667,1.1666666666666667,1.5833333333333335,2.0
2021-01-03,CCA,NO2,0,1,3.0,22.5,5.532630477449221,16.5,20.05,23.6,25.5,27.4
2021-01-03,CCA,NO2,6,1,3.0,19.72222222222222,3.001542813164466,16.666666666666668,18.25,19.83333333333333,21.25,22.666666666666668
2021-01-03,CCA,NO2,12,1,3.0,11.444444444444445,8.511974136691425,5.333333333333333,6.583333333333333,7.833333333333333,14.5,21.166666666666668
2021-01-03,CCA,NO2,18,1,3.0,22.944444444444443,7.41120273140102,18.5,18.666666666666664,18.83333333333333,25.166666666666664,31.5
2021-01-03,CCA,NOX,0,1,3.0,24.099999999999998,5.93548650070068,17.5,21.65,25.8,27.4,29.0
2021-01-03,CCA,NOX,6,1,3.0,28.222222222222225,7.34342739638147,20.666666666666668,24.666666666666668,28.666666666666668,32.0,35.333333333333336
2021-01-03,CCA,NOX,12,1,3.0,13.666666666666666,10.345423035225664,6.333333333333333,7.75,9.166666666666666,17.333333333333332,25.5
2021-01-03,CCA,NOX,18,1,3.0,24.27777777777777,8.134858691208223,19.33333333333333,19.58333333333333,19.83333333333333,26.749999999999996,33.666666666666664
2021-01-03,CCA,O3,0,1,3.0,8.9,2.351595203260969,6.2,8.1,10.0,10.25,10.5
2021-01-03,CCA,O3,6,1,3.0,18.5,2.1666666666666656,16.0,17.833333333333336,19.666666666666668,19.75,19.83333333333333
