,,,,value,value,value,value,value,value,value,value
,,,,count,mean,std,min,25%,50%,75%,max
date,id_station,id_parameter,unit,,,,,,,,
2015-01-04,SUR,NO,1,92.0,27.130434782608695,34.67247614472739,1.0,4.0,9.0,41.25,190.0
2015-01-04,SUR,NO2,1,92.0,22.83695652173913,10.212335972737426,6.0,18.0,23.0,28.0,62.0
2015-01-04,SUR,NOX,1,92.0,49.880434782608695,39.56267593681467,7.0,22.75,36.5,71.75,221.0
2015-01-04,SUR,O3,1,92.0,16.554347826086957,17.453463480985167,1.0,1.75,9.0,30.0,69.0
2015-01-04,SUR,PM10,2,88.0,42.38636363636363,49.21298581504445,6.0,16.0,24.0,41.5,196.0
2015-01-04,SUR,SO2,1,92.0,3.7065217391304346,6.768605686076575,1.0,1.0,2.0,2.0,47.0
2015-01-04,TAH,CO,15,90.0,0.42000000000000004,0.36694915913959864,0.0,0.125,0.3,0.6,2.1
2015-01-04,TAH,NO,1,90.0,7.288888888888889,8.61178242319031,1.0,2.0,4.0,9.5,48.0
2015-01-04,TAH,NO2,1,90.0,14.433333333333334,8.778228942718828,3.0,6.25,15.0,19.0,48.0
2015-01-04,TAH,NOX,1,90.0,21.8,15.40844653815242,5.0,9.0,18.0,30.75,83.0
2015-01-04,TAH,O3,1,90.0,22.27777777777778,15.322032148626551,2.0,8.25,18.5,35.0,65.0
2015-01-04,TAH,PM10,2,34.0,69.55882352941177,56.429731673611506,13.0,26.25,42.5,112.75,208.0
2015-01-04,TAH,SO2,1,89.0,2.146067415730337,2.1508484678765982,1.0,1.0,1.0,2.0,9.0
2015-01-04,TLA,CO,15,0.0,,,,,,,
2015-01-04,TLA,NO,1,90.0,34.43333333333333,37.94172053694153,3.0,8.0,18.0,50.25,169.0
2015-01-04,TLA,NO2,1,90.0,27.3,11.367655673251985,7.0,20.0,25.0,35.0,58.0
2015-01-04,TLA,NOX,1,90.0,61.72222222222222,45.021100615424984,12.0,28.0,44.5,84.0,212.0
2015-01-04,TLA,O3,1,90.0,16.366666666666667,19.6162338182813,1.0,1.25,7.0,27.75,81.0
2015-01-04,TLA,PM10,2,0.0,,,,,,,
2015-01-04,TLA,PM2.5,2,0.0,,,,,,,
2015-01-04,TLA,PMCO,2,0.0,,,,,,,
